idn	jahrzehnt	count	name	lat	lon
040496570	1940	41	Reutlingen	48.491439	9.204269
040352064	1940	633	Leipzig	51.339444	12.371111
042286972	1940	5	Fredrikstad	59.218099	10.9298
04000015X	1940	9	Aalen	48.837769	10.093299
040081354	1940	83	Bremen	53.083329000000006	8.83333
956493513	1940	2	Seehausen am Staffelsee	47.689166	11.184722
040430057	1940	51	Oberursel (Taunus)	50.207309	8.577469
040463303	1940	4	Plau am See	53.45821	12.26246
040056570	1940	44	Bergisch Gladbach	50.985599	7.132979
04041924X	1940	7	Neuss	51.198055	6.685
041052870	1940	11	San Juan  Puerto Rico	18.466110999999998	-66.10555500000001
040419398	1940	14	Bad Neustadt a. d. Saale	50.321666	10.206666
040881806	1940	2	Bozen-Gries	46.490555	11.339722
040884058	1940	24	Bitterfeld	51.623333	12.323888
040442837	1940	2	Paderborn	51.71905	8.754389999999999
040582825	1940	293	Stuttgart	48.782222	9.176944
040216438	1940	6	Goslar	51.904249	10.427659
040891526	1940	43	Hanover, NH	43.702289	-72.28954
04024881X	1940	48	Hildesheim	52.150555	9.951111000000001
040660095	1940	306	Wien	48.208199	16.37169
944029841	1940	2	Herning	56.13931899999999	8.973778999999999
040442349	1940	21	Oxford	51.75222	-1.255959
040420116	1940	502	New York, NY	40.714166	-74.00596999999999
040587088	1940	2	Sydney	-33.867849	151.20731999999998
040245748	1940	6	Herrenberg	48.59523	8.866479
040660230	1940	33	Wiener Neustadt	47.799999	16.25
040219127	1940	44	Graz	47.066666	15.45
040270963	1940	7	Innsbruck	47.2625	11.394444
041053168	1940	3	Sankt Augustin	50.775379	7.197
943318521	1940	73	Frasdorf	47.803759	12.285119
040442950	1940	4	Padua	45.41519	11.881809
040297020	1940	92	Chemnitz	50.833329	12.916669
040192172	1940	119	Ganderkesee	53.033329	8.533329
040057623	1940	3	Bern	46.948055	7.447222
040861392	1940	8	Aussig	50.660699	14.03227
040199479	1940	6	Gelsenkirchen	51.5075	7.12283
951650564	1940	58	Burghaslach	49.733129999999996	10.600699
040201376	1940	7	Genf	46.202222	6.145555
04107923X	1940	15	Weißenhorn	48.305009999999996	10.16047
040296156	1940	65	Kapstadt	-33.92584	18.42322
945019211	1940	8	Wolgast	54.05275	13.772008999999999
04020295X	1940	2	Gera	50.88029	12.08187
950579386	1940	4	Burgsponheim	49.833329	7.7166690000000004
04028557X	1940	17	Jena	50.928779999999996	11.5899
04020989X	1940	5	Gießen	50.583329	8.65
04053863X	1940	94	Schweinfurt	50.04937	10.22175
04087284X	1940	2	Bad Berka	50.899722	11.2825
040444023	1940	3	Palermo	38.115819	13.359759
040043916	1940	2	Bamberg	49.898610999999995	10.900555
040872955	1940	14	Berlin  Ost	52.5	13.416666000000001
040214419	1940	9	Görlitz	51.155	14.988332999999999
040057283	1940	2959	Berlin	52.5	13.416669
040244814	1940	18	Herford	52.11457	8.673428999999999
040219658	1940	73	Greifswald	54.093109999999996	13.387858999999999
040219720	1940	2	Greiz	50.657779999999995	12.19918
040239969	1940	13	Heidelberg	49.407678999999995	8.690789
040229173	1940	24	Hagen	51.360555	7.471666
04023634X	1940	44	Hattingen	51.39894	7.185569999999999
040959295	1940	2	Ilsenburg (Harz)	51.866944000000004	10.678055
040230252	1940	96	Halle (Saale)	51.5	12.0
040987329	1940	152	Krumau	48.810909	14.31521
040046176	1940	71	Basel	47.549999	7.58333
040236005	1940	2	Haslach im Kinzigtal	48.2775	8.089166
040231186	1940	479	Hamburg	53.583329000000006	10.0
947555366	1940	4	Zeiskam	49.232779	8.24722
040433463	1940	23	Bad Oeynhausen	52.206944	8.803611
040996220	1940	19	Bad Liebenwerda	51.518259	13.394589999999999
040666824	1940	3	Witzenhausen	51.341029999999996	9.855399
040427420	1940	110	Nürnberg	49.454166	11.0775
040545350	1940	3	Senftenberg	51.52517	14.00164
040431150	1940	31	Odessa	46.477469	30.73262
040608778	1940	27	Trier	49.75565	6.63935
041009282	1940	2	Miami Beach, Fla.	25.790649	-80.130049
040233499	1940	86	Hannover	52.370277	9.733055
040998177	1940	12	Los Angeles- Hollywood	34.09834	-118.32673999999999
040548732	1940	2	Siegburg	50.80019	7.2076899999999995
040041697	1940	28	Baden-Baden	48.760555	8.239722
040434575	1940	2	Oldenburg (Oldenburg)	53.141110999999995	8.214444
041020898	1940	3	Ontario	49.25014	-84.49983
040050564	1940	116	Bayreuth	49.947777	11.578888000000001
040670848	1940	2	Wuppertal	51.270269	7.16755
041042743	1940	2	Cupertino, Calif.	37.323	-122.032179
040660435	1940	19	Wiesbaden	50.08258	8.249319999999999
040590968	1940	2	Taschkent	41.26465	69.216269
040539504	1940	7	Schwerin	53.629369999999994	11.413159
040440338	1940	4	Osterholz-Scharmbeck	53.22697900000001	8.79528
040670376	1940	176	Würzburg	49.787779	9.936109
945783590	1940	3	Chiba	35.60472	140.12333
040544729	1940	4	Selm	51.69689	7.468089999999999
040550923	1940	11	Singen (Hohentwiel)	47.759349	8.840299
040243516	1940	1521	Helsinki	60.169518999999994	24.935449
04066337X	1940	16	Winterthur	47.505555	8.723888
040221539	1940	24	Großbritannien	54.75844	-2.6953099999999997
040940829	1940	67	Großenhain	51.289509	13.5335
040543706	1940	50	Selb	50.17058	12.130539
04004968X	1940	10	Bautzen	51.180349	14.434939000000002
041023684	1940	7	Nashville, Tenn.	36.165889	-86.78444
947773207	1940	137	Leonberg-Höfingen	48.8179	9.016859
040610225	1940	22	Trossingen	48.07667	8.64409
040439747	1940	15	Osnabrück	52.27264	8.049799
041088387	1940	6	Bad Wiessee	47.71667	11.71667
040285863	1940	18	Jerusalem	31.769040000000004	35.216328999999995
040069346	1940	11	Birmingham	52.481418999999995	-1.899829
040182622	1940	50	Freiamt	48.166666	7.916666
040152995	1940	85	Erlangen	49.590989	11.00783
040298698	1940	50	Kassel	51.316666	9.5
04007840X	1940	49	Boston, Mass.	42.358333	-71.059722
040181227	1940	19	Frankfurt (Oder)	52.346944	14.550555
040567095	1940	2	Stade	53.59336999999999	9.476289999999999
040790487	1940	297	Warschau	52.22977	21.011779999999998
040181189	1940	441	Frankfurt am Main	50.115277	8.684166000000001
040300609	1940	4	Kaufbeuren	47.882379	10.621919
040456374	1940	98	Pforzheim	48.88436	8.698919
040406164	1940	45	Bad Münstereifel	50.55666	6.764239999999999
040041689	1940	3	Baden  Niederösterreich	48.005277	16.2325
040448282	1940	123	Passau	48.566388	13.431110999999998
040612937	1940	4	Tuttlingen	47.984639	8.8177
040304817	1940	3	Kiel	54.321111	10.134722
040656497	1940	45	Wernigerode	51.83652	10.782159
04115567X	1940	13	Pittsburgh, Pa.	40.44062	-79.99589
040073289	1940	3	Bochum	51.48165	7.216479
040155285	1940	13	Eschweiler	50.818333	6.271666000000001
04068038X	1940	1168	Zürich	47.366665999999995	8.55
040450228	1940	30	Peine	52.319278999999995	10.2352
040407586	1940	2	Murau	47.110555	14.169444
040155579	1940	127	Essen	51.456388000000004	7.012222
040743357	1940	124	London	51.50853	-0.12574000000000002
040076660	1940	3	Bonn	50.734165999999995	7.095277
104935169X	1940	3	Bethel  Bielefeld	52.006944	8.527777
040569322	1940	25	Stanford, Calif.	37.424109	-122.16607900000001
040407748	1940	5	Murnau a. Staffelsee	47.680833	11.201111000000001
953555399	1940	2	Sosa	50.5	12.666669
040155757	1940	53	Esslingen am Neckar	48.739444	9.304722
040794083	1940	50	Wuppertal-Elberfeld	51.256111	7.148055
041178548	1940	269	New Haven, Conn.	41.308054999999996	-72.928055
041167856	1940	6	Orléans	47.902777	1.903888
1067080945	1940	9	Bieberstein  Reinsberg	51.006944	13.339722
040798798	1940	4	Austin, Tex.	30.26715	-97.743059
040188590	1940	8	Fulda	50.551619	9.675179
040798135	1940	3	Arad  Rumänien	46.0	25.0
040152405	1940	5	Erfurt	50.978611	11.032777000000001
040446603	1940	371	Paris	48.853409	2.3488
04018272X	1940	480	Freiburg im Breisgau	47.995833000000005	7.852222
947238700	1940	46	Puch bei Hallein	47.715359	13.092959
952464292	1940	4	Esslingen-Sulzgries	48.739444	9.304722
040297136	1940	87	Karlsruhe	49.004719	8.38583
040678970	1940	3	Zittau	50.897719	14.807639000000002
955013909	1940	128	Appen	53.649999	9.73333
040414450	1940	25	Naumburg (Saale)	51.149722	11.809722
040611477	1940	46	Tübingen	48.522659999999995	9.05222
050932934	1940	7	Tallinn	59.436944	24.753332999999998
040572609	1940	71	Stendal	52.6069	11.85867
041112474	1940	3	Leiferde	52.439443999999995	10.434444000000001
947238700	1950	46	Puch bei Hallein	47.715359	13.092959
040031918	1950	20	Aschaffenburg	49.97704	9.152139
040608778	1950	26	Trier	49.75565	6.63935
04004968X	1950	95	Bautzen	51.180349	14.434939000000002
004183096	1950	3	Sopot	54.4418	18.560029999999998
040525775	1950	17	Schlägl	48.63665	13.9656
947236929	1950	3	Stuttgart-Weilimdorf	48.813611	9.111666
040604594	1950	8	Toronto	43.700109999999995	-79.4163
040539504	1950	7	Schwerin	53.629369999999994	11.413159
040578607	1950	32	Stralsund	54.309109	13.081799
040076660	1950	23	Bonn	50.734165999999995	7.095277
945783590	1950	3	Chiba	35.60472	140.12333
040569322	1950	25	Stanford, Calif.	37.424109	-122.16607900000001
040550923	1950	11	Singen (Hohentwiel)	47.759349	8.840299
040590968	1950	2	Taschkent	41.26465	69.216269
040084515	1950	23	Brühl  Rhein-Erft-Kreis	50.829166	6.905
955013909	1950	128	Appen	53.649999	9.73333
050932934	1950	7	Tallinn	59.436944	24.753332999999998
040543706	1950	50	Selb	50.17058	12.130539
990878031	1950	2	Folsom, Calif.	38.677959	-121.17606
040624765	1950	2	Velbert	51.335359999999994	7.043479
040046176	1950	105	Basel	47.549999	7.58333
04007840X	1950	49	Boston, Mass.	42.358333	-71.059722
040613992	1950	8	Überlingen	47.769721999999994	9.171111
040083888	1950	9	Bruchsal	49.124259	8.598039
040614646	1950	56	Uhingen	48.704749	9.585699
040520668	1950	19	Schanghai	31.22222	121.45806
040527689	1950	25	Schlüchtern	50.348909	9.525319999999999
040510875	1950	6	Saalfeld/Saale	50.648333	11.365277
000636274	1950	2	Černovcy	48.291388	25.940277
043262244	1950	409	Schöneiche bei Berlin	52.472777	13.692222000000001
040082520	1950	6	Brieg	50.86079	17.4674
040544729	1950	4	Selm	51.69689	7.468089999999999
947555366	1950	4	Zeiskam	49.232779	8.24722
040612937	1950	34	Tuttlingen	47.984639	8.8177
040079015	1950	20	Bozen	46.490555	11.339722
040516679	1950	3	São Paulo	-23.5475	-46.636111
040610225	1950	46	Trossingen	48.07667	8.64409
040036146	1950	105	Augsburg	48.371388	10.898333000000001
956493513	1950	2	Seehausen am Staffelsee	47.689166	11.184722
040548732	1950	2	Siegburg	50.80019	7.2076899999999995
04003660X	1950	22	Aurich	53.469189	7.482319
040545350	1950	3	Senftenberg	51.52517	14.00164
963158201	1950	3	Leonberg-Gebersheim	48.812519	8.97901
043238882	1950	10	Borchen	51.666666	8.733333
007034695	1950	2	Hennen	51.375469	7.70281
952866838	1950	2	Brauneberg	49.91667	6.9833289999999995
949231231	1950	9	Carmel, Calif.	36.555239	-121.92328899999998
04053684X	1950	19	Schwäbisch Hall	49.111269	9.739078999999998
040576485	1950	62	Stockholm	59.33258000000001	18.0649
040043916	1950	2	Bamberg	49.898610999999995	10.900555
962393991	1950	2	Oberpolling	48.70561	13.347458999999999
040611477	1950	52	Tübingen	48.522659999999995	9.05222
040014096	1950	11	Altenburg  Thüringen	50.9875	12.436944
040572609	1950	71	Stendal	52.6069	11.85867
043206646	1950	17	Bärenthal	48.06667	8.933328999999999
04000015X	1950	9	Aalen	48.837769	10.093299
043126685	1950	71	Hohen Neuendorf	52.67631	13.277748999999998
952464292	1950	4	Esslingen-Sulzgries	48.739444	9.304722
943318521	1950	73	Frasdorf	47.803759	12.285119
950579386	1950	4	Burgsponheim	49.833329	7.7166690000000004
967175895	1950	2	Eichwalde	52.366669	13.616669
04051594X	1950	3	Sankt Gallen	47.423888	9.374722
040057283	1950	3047	Berlin	52.5	13.416669
942728122	1950	5	Petting	47.91232	12.81512
040622576	1950	2	Vaihingen an der Enz	48.935555	8.960277
040622282	1950	5	Utzenstorf	47.0	7.58333
1067080945	1950	9	Bieberstein  Reinsberg	51.006944	13.339722
040057623	1950	3	Bern	46.948055	7.447222
951650564	1950	58	Burghaslach	49.733129999999996	10.600699
040080994	1950	2	Bregenz	47.503109	9.747099
040041697	1950	28	Baden-Baden	48.760555	8.239722
963048090	1950	38	Meerbusch-Osterath	51.26928	6.6173589999999995
040008010	1950	3	Ahaus	52.07936	7.013439999999999
040043290	1950	8	Balingen	48.275	8.854444
040056570	1950	44	Bergisch Gladbach	50.985599	7.132979
040081354	1950	85	Bremen	53.083329000000006	8.83333
043093566	1950	2	Aue-Bad Schlema- Bad Schlema	50.6025	12.672777
040514609	1950	6	Bad Salzungen	50.81342	10.2361
040624218	1950	14	Vechta	52.726319999999994	8.28598
947773207	1950	137	Leonberg-Höfingen	48.8179	9.016859
104935169X	1950	3	Bethel  Bielefeld	52.006944	8.527777
040050564	1950	116	Bayreuth	49.947777	11.578888000000001
040623416	1950	7	Varel	53.39692900000001	8.13621
040082164	1950	88	Breslau	51.1	17.033329000000002
040065103	1950	10	Bielefeld	52.033333	8.533333
00723936X	1950	8	Sandesneben	53.683333	10.5
040554317	1950	2	Solingen	51.173429999999996	7.0845
945019211	1950	8	Wolgast	54.05275	13.772008999999999
04051658X	1950	3	Santiago de Compostela	42.880519	-8.545689999999999
040587088	1950	3	Sydney	-33.867849	151.20731999999998
040073289	1950	72	Bochum	51.48165	7.216479
944029841	1950	2	Herning	56.13931899999999	8.973778999999999
959588248	1950	3	Bruchhausen-Vilsen	52.829166	8.990555
040017834	1950	4	Amsterdam	52.374029	4.889689
04005411X	1950	2	Belgrad	44.804009	20.465129
040069346	1950	11	Birmingham	52.481418999999995	-1.899829
040582825	1950	348	Stuttgart	48.782222	9.176944
040554643	1950	2	Soltau	52.98637900000001	9.843378999999999
04008065X	1950	179	Braunschweig	52.26594	10.52673
040041689	1950	3	Baden  Niederösterreich	48.005277	16.2325
040622223	1950	15	Utrecht	52.090829	5.1222199999999996
953025756	1950	3	Dierdorf	50.546469	7.652709
040567095	1950	2	Stade	53.59336999999999	9.476289999999999
040000036	1950	15	Aachen	50.776388	6.0833330000000005
973885785	1950	3	Spreetal  Ort	51.508333	14.400276999999999
962118206	1950	14	Seidmar	49.702449	11.20237
953555399	1950	2	Sosa	50.5	12.666669
04053863X	1950	121	Schweinfurt	50.04937	10.22175
040743357	1950	156	London	51.50853	-0.12574000000000002
040084604	1950	91	Brüssel	50.850277	4.348611
040670376	1950	198	Würzburg	49.787779	9.936109
040930076	1950	6	Flint, Mich.	43.012529	-83.68746
040243516	1950	33	Helsinki	60.169518999999994	24.935449
040940829	1950	67	Großenhain	51.289509	13.5335
040945928	1950	3	Hamar  Hedmark	60.794499	11.06798
040956830	1950	3	Hoyerswerda	51.437869	14.235489999999999
040239969	1950	24	Heidelberg	49.407678999999995	8.690789
04023634X	1950	44	Hattingen	51.39894	7.185569999999999
040959295	1950	2	Ilsenburg (Harz)	51.866944000000004	10.678055
040987329	1950	152	Krumau	48.810909	14.31521
040236005	1950	2	Haslach im Kinzigtal	48.2775	8.089166
040427420	1950	110	Nürnberg	49.454166	11.0775
040996220	1950	19	Bad Liebenwerda	51.518259	13.394589999999999
040233499	1950	171	Hannover	52.370277	9.733055
040430057	1950	51	Oberursel (Taunus)	50.207309	8.577469
040670848	1950	2	Wuppertal	51.270269	7.16755
040231712	1950	2	Hammelburg	50.11632	9.891428999999999
040422925	1950	2	Nierstein	49.875279	8.346669
040913295	1950	12	Düsseldorf-Gerresheim	51.23333	6.86667
040861392	1950	8	Aussig	50.660699	14.03227
040296156	1950	113	Kapstadt	-33.92584	18.42322
040285863	1950	32	Jerusalem	31.769040000000004	35.216328999999995
04028557X	1950	20	Jena	50.928779999999996	11.5899
04087284X	1950	2	Bad Berka	50.899722	11.2825
040277348	1950	7	Iserlohn	51.375469	7.70281
040872955	1950	14	Berlin  Ost	52.5	13.416666000000001
040270963	1950	7	Innsbruck	47.2625	11.394444
04041924X	1950	7	Neuss	51.198055	6.685
040419398	1950	14	Bad Neustadt a. d. Saale	50.321666	10.206666
040884058	1950	24	Bitterfeld	51.623333	12.323888
04024881X	1950	50	Hildesheim	52.150555	9.951111000000001
040891526	1950	43	Hanover, NH	43.702289	-72.28954
040420116	1950	526	New York, NY	40.714166	-74.00596999999999
040245748	1950	6	Herrenberg	48.59523	8.866479
040244814	1950	18	Herford	52.11457	8.673428999999999
040998177	1950	12	Los Angeles- Hollywood	34.09834	-118.32673999999999
041009282	1950	2	Miami Beach, Fla.	25.790649	-80.130049
040431150	1950	31	Odessa	46.477469	30.73262
040219127	1950	117	Graz	47.066666	15.45
040660230	1950	33	Wiener Neustadt	47.799999	16.25
040442349	1950	21	Oxford	51.75222	-1.255959
040660095	1950	476	Wien	48.208199	16.37169
040216438	1950	6	Goslar	51.904249	10.427659
040442837	1950	2	Paderborn	51.71905	8.754389999999999
041052870	1950	11	San Juan  Puerto Rico	18.466110999999998	-66.10555500000001
041053044	1950	20	Sandhausen	49.342779	8.659169
040214419	1950	9	Görlitz	51.155	14.988332999999999
040442950	1950	4	Padua	45.41519	11.881809
041053168	1950	3	Sankt Augustin	50.775379	7.197
040444023	1950	3	Palermo	38.115819	13.359759
04020989X	1950	5	Gießen	50.583329	8.65
041065980	1950	2	Schönaich  Landkreis Böblingen	48.649999	9.06667
04020295X	1950	2	Gera	50.88029	12.08187
040440419	1950	3	Osterode am Harz	51.726665999999994	10.250833
040219658	1950	73	Greifswald	54.093109999999996	13.387858999999999
040219720	1950	2	Greiz	50.657779999999995	12.19918
041042743	1950	2	Cupertino, Calif.	37.323	-122.032179
040231186	1950	510	Hamburg	53.583329000000006	10.0
040666824	1950	3	Witzenhausen	51.341029999999996	9.855399
040433463	1950	23	Bad Oeynhausen	52.206944	8.803611
040230252	1950	97	Halle (Saale)	51.5	12.0
040084566	1950	52	Brünn	49.195219	16.607959
040434575	1950	210	Oldenburg (Oldenburg)	53.141110999999995	8.214444
041020898	1950	3	Ontario	49.25014	-84.49983
040297020	1950	92	Chemnitz	50.833329	12.916669
040226808	1950	9	Haan	51.193611	7.0130550000000005
040221539	1950	24	Großbritannien	54.75844	-2.6953099999999997
040439682	1950	2	Oslo	59.91273	10.746089999999999
04066337X	1950	16	Winterthur	47.505555	8.723888
040439747	1950	19	Osnabrück	52.27264	8.049799
040661148	1950	23	Wildeshausen	52.894459999999995	8.433749
040440338	1950	4	Osterholz-Scharmbeck	53.22697900000001	8.79528
040660435	1950	24	Wiesbaden	50.08258	8.249319999999999
041023684	1950	7	Nashville, Tenn.	36.165889	-86.78444
040201376	1950	7	Genf	46.202222	6.145555
040853756	1950	50	Curitiba	-25.427779	-49.27306
040297136	1950	111	Karlsruhe	49.004719	8.38583
040363619	1950	72	Los Angeles, Calif.	34.052222	-118.24361100000002
040384748	1950	5	Meißen	51.161388	13.473610999999998
040361470	1950	26	Lörrach	47.614969	7.664569999999999
040360687	1950	6	Liverpool	53.41058	-2.977939
040763102	1950	99	Prag	50.088039	14.420759
040355136	1950	18	Leverkusen	51.030299	6.984319999999999
040763293	1950	2	Preßburg	48.148159	17.106739
040353699	1950	60	Leonberg  Landkreis Böblingen	48.8	9.016666
040352064	1950	677	Leipzig	51.339444	12.371111
040347508	1950	8	Lausanne	46.515833	6.632777000000001
04073479X	1950	25	Klausenburg	46.766666	23.6
040388336	1950	2	Messina	38.193269	15.54969
040390233	1950	4	Mettmann	51.250399	6.97536
040724433	1950	16	Hermannstadt	45.799999	24.149998999999998
040766845	1950	16	Reval	59.436958999999995	24.753529999999998
040364836	1950	17	Lübeck	53.868929	10.687289999999999
040767418	1950	5	Rio de Janeiro	-22.902777	-43.2075
040367290	1950	49	Luxemburg  Stadt	49.611666	6.13
040756718	1950	4	Oppeln	50.672119	17.925319000000002
040743616	1950	18	Lüttich	50.633728999999995	5.56749
04037372X	1950	161	Mannheim	49.488888	8.466944
040746542	1950	44	Mecheln	51.025739	4.477619
040371247	1950	123	Mainz	50.644721999999994	8.475277
040374467	1950	2	Marburg	50.808888	8.770555
040749266	1950	24	Mönchengladbach	51.185277	6.441666000000001
040376044	1950	5	Markkleeberg	51.275555	12.369166
04037100X	1950	2	Mailand	45.464269	9.18951
040376605	1950	2	Marl  Kreis Recklinghausen	51.656709	7.0903789999999995
04036934X	1950	3	Magdeburg	52.1275	11.629166
04037694X	1950	14	Marseille	43.29695	5.381069999999999
040749878	1950	229	Moskau	55.752221999999996	37.615555
040383369	1950	7	Meersburg	47.694189	9.271129
040737608	1950	273	Krakau	50.06143	19.936579000000002
040367339	1950	16	Luzern	47.50277	8.306111
040761452	1950	10	Pilsen	49.747469	13.377589000000002
040769127	1950	108	Saarbrücken	49.235399	6.98165
040342220	1950	36	Landau in der Pfalz	49.198333	8.116666
040394972	1950	2	Minneapolis, Minn.	44.97997	-93.26384
040406083	1950	53	Münster (Westf)	51.962222	7.625555
040789136	1950	4	Villingen-Schwenningen	48.062259999999995	8.493578999999999
040304817	1950	7	Kiel	54.321111	10.134722
040406164	1950	45	Bad Münstereifel	50.55666	6.764239999999999
04068038X	1950	1171	Zürich	47.366665999999995	8.55
040407586	1950	2	Murau	47.110555	14.169444
040407748	1950	5	Murnau a. Staffelsee	47.680833	11.201111000000001
040790487	1950	295	Warschau	52.22977	21.011779999999998
040792900	1950	38	Wien-Hietzing	48.175277	16.290833
040794083	1950	50	Wuppertal-Elberfeld	51.256111	7.148055
040678970	1950	3	Zittau	50.897719	14.807639000000002
040300609	1950	4	Kaufbeuren	47.882379	10.621919
040298698	1950	61	Kassel	51.316666	9.5
040414450	1950	37	Naumburg (Saale)	51.149722	11.809722
040798798	1950	4	Austin, Tex.	30.26715	-97.743059
040783375	1950	14	Tokio	35.6895	139.69171
040782557	1950	3	Theresienstadt	50.511	14.15055
040682625	1950	67	Zwickau	50.72724	12.488389999999999
040405567	1950	10	Müllheim	47.808199	7.63035
040329526	1950	11	Krefeld	51.339166	6.586111
040323994	1950	2	Kopenhagen	55.675939	12.56553
040397599	1950	4	Mittweida	50.98622	12.975379
040399257	1950	4	Mössingen	48.40567	9.05419
040322157	1950	6	Konstanz	47.660277	9.175555000000001
040701263	1950	445	Cottbus	51.757689	14.328879
04040188X	1950	2	Montréal	47.333449	-79.432969
040852423	1950	2	Cheshire	53.166669999999996	-2.58333
040317358	1950	27	Kolbermoor	47.849649	12.066958999999999
04069304X	1950	4	Berlin  West	52.5	13.416666000000001
040316068	1950	12	Bad Kösen	51.134166	11.721944
04031541X	1950	4	Königsberg	54.70649	20.51095
040769828	1950	304	Salzburg	47.799166	13.043888
040314839	1950	1039	Köln	50.933333000000005	6.95
040311562	1950	21	Kleve  Kreis Kleve	51.788055	6.138611
040404757	1950	7	Mülheim an der Ruhr	51.433333000000005	6.883333
040693228	1950	50	Berlin-Zehlendorf	52.440833	13.257776999999999
04107923X	1950	15	Weißenhorn	48.305009999999996	10.16047
040229173	1950	26	Hagen	51.360555	7.471666
040450228	1950	30	Peine	52.319278999999995	10.2352
040113825	1950	13	Delmenhorst	53.051111	8.630833
040497437	1950	45	Rheinbach	50.625619	6.949110000000001
040456374	1950	98	Pforzheim	48.88436	8.698919
04011077X	1950	140	Darmstadt	49.870559	8.64944
040656195	1950	2	Werl	51.554929	7.91403
04014013X	1950	5	Eisenach	50.980699	10.31522
040472000	1950	3	Preußisch Oldendorf	52.30588	8.49341
040631109	1950	37	Verona	45.43419	10.99779
042356857	1950	7	Lingenfeld	49.253889	8.338609
040109089	1950	13	Dahn	49.150979	7.77843
041169654	1950	5	Rennes	48.111979999999996	-1.67429
040155285	1950	81	Eschweiler	50.818333	6.271666000000001
041306007	1950	5	Rochester, NY	43.15478	-77.61556
040656497	1950	45	Wernigerode	51.83652	10.782159
041277937	1950	1325	München	48.137221999999994	11.575277
040657280	1950	6	Wesseling	50.827089	6.9747
041195450	1950	37	Tel Aviv	32.08088	34.780569
040155579	1950	164	Essen	51.456388000000004	7.012222
041167856	1950	6	Orléans	47.902777	1.903888
040152995	1950	85	Erlangen	49.590989	11.00783
040484165	1950	59	Bad Rappenau	49.238479999999996	9.1018
040114465	1950	15	Den Haag	52.07667	4.29861
040461459	1950	3	Pirmasens	49.20145	7.605289999999999
041184009	1950	17	Santa Barbara, Calif.	34.42083	-119.69818899999999
040651053	1950	86	Weimar	50.980299	11.329029
042113067	1950	6	Valtice	48.74069	16.754989000000002
041189159	1950	25	Sussex	50.91667	-0.08333
04012326X	1950	2	Dillenburg	50.74114	8.286989
040146405	1950	2	Endingen am Kaiserstuhl	48.141944	7.700277000000001
040463850	1950	71	Plön	54.162409999999994	10.42333
040496570	1950	41	Reutlingen	48.491439	9.204269
042286972	1950	5	Fredrikstad	59.218099	10.9298
040155757	1950	58	Esslingen am Neckar	48.739444	9.304722
040651630	1950	3	Weinheim	49.54887	8.666969
041193644	1950	6	Vancouver  British Columbia	49.249444	-123.11916599999999
040463303	1950	4	Plau am See	53.45821	12.26246
040144917	1950	4	Ellwangen (Jagst)	48.961388	10.131666000000001
040115550	1950	375	Detmold	51.938333	8.873055
04012620X	1950	13	Dötlingen	52.933329	8.38333
040152405	1950	7	Erfurt	50.978611	11.032777000000001
041320182	1950	2	Gütersloh	51.906929999999996	8.378539
041194446	1950	13	Villmar	50.38333	8.199999
041178548	1950	269	New Haven, Conn.	41.308054999999996	-72.928055
040489892	1950	61	Regensburg	49.015	12.09556
040109038	1950	9	Dahme/Mark	51.87	13.427222
042401275	1950	6	Huddersfield	53.649039	-1.7841599999999997
040159256	1950	18	Everswinkel	51.933329	7.849999
040486338	1950	6	Fürstenberg-Ravensbrück	53.196049	13.16066
040182622	1950	50	Freiamt	48.166666	7.916666
04050042X	1950	3	Riga	56.945999	24.105889
042670268	1950	19	Sankt Petersburg	59.89444	30.26417
040086844	1950	196	Budapest	47.49801	19.039908999999998
040481530	1950	2	Radevormwald	51.202179	7.360269000000001
041112474	1950	3	Leiferde	52.439443999999995	10.434444000000001
04018272X	1950	657	Freiburg im Breisgau	47.995833000000005	7.852222
040129950	1950	430	Dresden	51.05089	13.738319
04269521X	1950	48	San Diego, Calif.	32.715277	-117.15722199999999
041114175	1950	2	Lübben (Spreewald)	51.938055	13.888055
040446603	1950	427	Paris	48.853409	2.3488
04013170X	1950	89	Dublin	53.333059999999996	-6.24889
040188590	1950	8	Fulda	50.551619	9.675179
041088387	1950	6	Bad Wiessee	47.71667	11.71667
040192172	1950	119	Ganderkesee	53.033329	8.533329
04050610X	1950	104	Rostock	54.0887	12.140489
042836085	1950	6	Malsfeld	51.083329	9.533329
040132552	1950	247	Düsseldorf	51.221719	6.776160000000001
040485250	1950	41	Ratzeburg	53.694699	10.790839
041082516	1950	8	Viernheim	49.540329	8.5782
040199479	1950	10	Gelsenkirchen	51.5075	7.12283
040132846	1950	7	Duisburg	51.432221999999996	6.765
04009457X	1950	5	Caracas	10.488009	-66.879189
040504719	1950	51	Rom	41.894739	12.4839
041407199	1950	4	Worphausen	53.183009999999996	8.94322
040137252	1950	25	Eichstätt	48.888333	11.196666
040181227	1950	19	Frankfurt (Oder)	52.346944	14.550555
040181189	1950	485	Frankfurt am Main	50.115277	8.684166000000001
041227239	1950	3	Santiago de Chile	-33.45694	-70.648269
040448282	1950	125	Passau	48.566388	13.431110999999998
04050350X	1950	4	Rösrath	50.895589	7.18175
04115567X	1950	13	Pittsburgh, Pa.	40.44062	-79.99589
040127885	1950	50	Dormagen	51.096829	6.831669000000001
040099210	1950	56	Chicago, Ill.	41.850029	-87.650049
040103250	1950	118	Coburg	50.259166	10.963611
